,Date,Type,Title,Amount,Note,Category,Subcategory,Account,Tags
2406,23-02-2022,1,,6.49,,Jedzenie,,Konto osobiste,
2407,24-02-2022,1,,28.0,,Jedzenie,,Konto osobiste,
2408,25-02-2022,1,,25.58,,Jedzenie,,Konto osobiste,
2409,26-02-2022,0,,200.0,,Rodzice,,Konto osobiste,
2410,26-02-2022,0,,4807.01,,Wyp�ata,Praca,Konto osobiste,
2411,26-02-2022,1,,39.73,,Jedzenie,,Konto osobiste,
2412,27-02-2022,1,,181.38,,Telefony,Rodzice,Konto osobiste,
2413,28-02-2022,1,HBO,24.9,,"Netflix, itp.",Rozrywka,Konto osobiste,
2414,28-02-2022,1,Rata za telefon ,79.0,,Telefon,Elektronika,Konto osobiste,
2415,28-02-2022,1,,68.67,,Jedzenie,,Konto osobiste,
2416,28-02-2022,1,,11.99,,Dom,,Konto osobiste,
2417,28-02-2022,1,Raty ,474.0,,Telefon,Elektronika,Konto osobiste,
2418,01-03-2022,1,,125.0,,Prezenty,,Konto osobiste,
2419,02-03-2022,1,,3.1,,Samoch�d,,Konto osobiste,
2420,02-03-2022,1,,27.23,,Jedzenie,,Konto osobiste,
2421,03-03-2022,1,,113.96,,Paliwo,Samoch�d,Konto osobiste,
2422,03-03-2022,1,,17.77,,Jedzenie,,Konto osobiste,
2423,03-03-2022,1,,23.0,,Jedzenie,,Konto osobiste,
2424,03-03-2022,1,,10.99,,Prezenty,,Konto osobiste,
2425,05-03-2022,1,,42.43,,Jedzenie,,Konto osobiste,
2426,05-03-2022,1,,11.99,,�rodki czysto�ci,Dom,Konto osobiste,
2427,07-03-2022,1,,136.3,,Jedzenie,,Konto osobiste,
2428,11-03-2022,1,Game pass,54.99,,Gry,Rozrywka,Konto osobiste,
2429,12-03-2022,1,,30.0,,Telefon,Dom,Konto osobiste,
2430,12-03-2022,1,,32.06,,Jedzenie,,Konto osobiste,
2431,13-03-2022,1,,83.24,,Gry,Rozrywka,Konto osobiste,
2432,13-03-2022,1,,103.99,,Elektronika,,Konto osobiste,
2433,14-03-2022,1,,4.74,,Jedzenie,,Konto osobiste,
2434,14-03-2022,1,,10.0,,,,Konto osobiste,
2435,14-03-2022,1,,93.0,,Jedzenie,,Konto osobiste,
2436,14-03-2022,1,,70.0,,Fryzjer,Zdrowie i uroda,Konto osobiste,
2437,15-03-2022,1,,250.0,,Wesele + �lub,,Konto osobiste,
2438,15-03-2022,1,,170.0,,Stomatolog,Zdrowie i uroda,Konto osobiste,
2439,15-03-2022,1,,50.77,,Jedzenie,,Konto osobiste,
2440,18-03-2022,1,,700.0,,Czynsz,Dom,Konto osobiste,
2441,18-03-2022,1,,50.24,,Jedzenie,,Konto osobiste,
2442,18-03-2022,1,Amazon Prime,49.0,,"Netflix, itp.",Rozrywka,Konto osobiste,
