Data operacji;Typ;Tytul;Kwota;Notatka;Nazwa kategorii;Nazwa kategorii;Nazwa konta;Tagi
27-09-2022;1;;32.99;;Zdrowie i uroda;;Konto osobiste;
27-09-2022;1;;6.28;;Jedzenie;;Konto osobiste;
27-09-2022;1;Raty TV;114.67;;TV;Elektronika;Konto osobiste;
28-09-2022;1;HBO;24.90;;Netflix, itp.;Rozrywka;Konto osobiste;
28-09-2022;0;;4807.01;;Wyp�ata;Praca;Konto osobiste;
28-09-2022;0;;200.00;;Rodzice;;Konto osobiste;
28-09-2022;1;;71.50;;Telefony;Rodzice;Konto osobiste;
29-09-2022;1;;67.89;;Jedzenie;;Konto osobiste;
29-09-2022;1;;16.98;;�rodki czysto�ci;Dom;Konto osobiste;
30-09-2022;1;;1600.00;;Czynsz;Dom;Konto osobiste;
30-09-2022;1;;140.00;;Pr�d;Dom;Konto osobiste;
30-09-2022;1;;1215.44;;Oszcz�dno�ci;;Konto osobiste;
30-09-2022;0;;1215.44;;Oszcz�dno�ci;;Konto oszcz�dno�ciowe ;
01-10-2022;1;;12.67;;Jedzenie;;Konto osobiste;
01-10-2022;1;;47.99;;Alkohol;Jedzenie;Konto osobiste;
01-10-2022;1;;37.99;;Jedzenie;;Konto osobiste;
01-10-2022;1;;21.50;;Jedzenie;;Konto osobiste;
01-10-2022;1;;71.33;;Jedzenie;;Konto osobiste;
01-10-2022;1;;79.66;;Akcesoria;Dom;Konto osobiste;
02-10-2022;0;Czynsz Ani;500.00;;Czynsz;Dom;Konto osobiste;
03-10-2022;1;Disney +;28.99;;Netflix, itp.;Rozrywka;Konto osobiste;
04-10-2022;1;;65.99;;Internet;Dom;Konto osobiste;
05-10-2022;0;Na mieszkanie ;1000.00;;Rodzice Ani;Rodzice;Konto osobiste;
05-10-2022;1;;77.76;;Jedzenie;;Konto osobiste;
05-10-2022;1;;22.95;;Rodzice Ani;Rodzice;Konto osobiste;
05-10-2022;1;;59.56;;�rodki czysto�ci;Dom;Konto osobiste;
09-10-2022;1;;153.86;;Paliwo;Samoch�d;Konto osobiste;
09-10-2022;1;;15.17;;Jedzenie;;Konto osobiste;
10-10-2022;1;;7.50;;Jedzenie;;Konto osobiste;
10-10-2022;1;;94.04;;Jedzenie;;Konto osobiste;
10-10-2022;1;Tusze do drukarki ;59.28;;Akcesoria;Elektronika;Konto osobiste;
10-10-2022;0;;23.48;;Oszcz�dno�ci;;Konto oszcz�dno�ciowe ;
11-10-2022;1;;28.00;;Prezenty;;Konto osobiste;
11-10-2022;1;Game pass;54.99;;Gry;Rozrywka;Konto osobiste;
11-10-2022;1;;35.00;;Jedzenie;;Konto osobiste;
12-10-2022;1;;37.16;;Jedzenie;;Konto osobiste;
13-10-2022;1;;74.76;;Jedzenie;;Konto osobiste;
14-10-2022;1;;30.00;;Telefon;Dom;Konto osobiste;
14-10-2022;1;;61.04;;Jedzenie;;Konto osobiste;
14-10-2022;1;Allegro Smart;49.00;;Dom;;Konto osobiste;
15-10-2022;1;;164.17;;Jedzenie;;Konto osobiste;
15-10-2022;1;;22.99;;�rodki czysto�ci;Dom;Konto osobiste;
15-10-2022;1;;120.00;;Fryzjer;Zdrowie i uroda;Konto osobiste;
15-10-2022;1;;14.30;;Jedzenie;;Konto osobiste;
